file_id,voice,text,source_paragraph_id,source_index
gadis150,gadis,"ku wettu mabarue, pura engka rupangna pangkaukeng untu' 'papajai' tabagenge iyya kajajiang; bangsana sibawa adana ku iyyaro Kristologis iyya yebbu ku Paus Yohanes Paulus II na Patriark Ignatius Zakka I Iwas, sirupa sibawa iyya napegau iyyaro wakele-wakelena Gereja Ortodoks Alau' na Gereja Ortodoks Oriental.",paragraph_094,11843
gadis151,gadis,"Ku wettuna iyyaro, Henry Crawford iyya sugie, magello gayana na linoe naiyya silesureng makunraina, Mary Crawford, engk ku bolana pendeta untu' monro sibawa Mrs. Grant, deng enya tongena alena maneng, purana sitaung ku Antigua, Sir Thomas nasuro Tom lessu cinampe paterui jamangna alena.",paragraph_095,61892
gadis152,gadis,"Engka mega klerus, fadae Gereja akki umumna, secara keseluruhan nanikmati gaya tuo mewah yero liwe kontras sibawa kondisi sebagiang loppo penduduk yero monro; ki tega kemewahan yehe ribiayai fole pajak-pajak gereja yero matanre na abbalukeng indulgensi yero berlimpah.",paragraph_096,106263
gadis153,gadis,"mega pendeta mapendidikan buruk, na doktrin-doktrin spiritual Gereja maderi riabaikan.",paragraph_096,106263
gadis154,gadis,@LusiHQ @RizmaWidiono Untu' iya umma Katholik perellu mallaporo Anies Baswedan sibawa Sandiaga Uno nasaba' purani nasolangi kesakralan Missa Kudus sibawa ero pelecehan lao Missa kudus umma Katholik.,paragraph_097,53178
gadis155,gadis,Alena maneng sitongenna perellu millau pertimbangan tentang ibadah okko gereja Katedral nappa tania serobot bawang.,paragraph_097,53178
gadis157,gadis,"Taleppesang pole indikasi laleng hukum kanon narekko ekskomunikasi otomatis dena berlaku okko makkunrai ero pigau aborsi nasaba rasa mitau ero maladde yarega nasaba masussa tane, Gereja Katolik, okko siliweng pabedang ero, najamin kemungkinanna pengampunan untu' sininna makkunrai ero purae pigau aborsi.",paragraph_099,2463
gadis158,gadis,"Nasaba alasang yewe jaji ipigaui penyimpanan elemen-elemen ye purae dikonsekrasi, biasanna laleng sedie tabernakel gereja, untu' pabbere Komuni Kudus lao tau malasae nennia nahadapi ajjaleng, nennia to untu' tujuang sekunder, namuni nulle opi iyanjurkan ladde, yenaritu napuja Kristus ye engkae laleng Ekaristi.",paragraph_100,127850
gadis159,gadis,"Esso Raya Santo Petrus na Paulus, yarega Acara Santo Petrus na Paulus, iyyanaritu seddi esso raya yarega acara liturgi untu' cuku ku kemartiran yemaneng rasul Santo Petrus na Santo Paulus ri Roma, iyya utamana ipegau ku Gereja Katolik Roma na Gereja-Gereja Alau' laleng ade' Bizantium.",paragraph_101,15059
gadis160,gadis,Maladde upaya saling masserang na saling bela keddi mancaji gejala laleng masyarakat Indonesia.,paragraph_102,16655
gadis161,gadis,"Habib Rizieq Syihab ero yang dihenni napimping demo aksi bela Islam, cappu nasaba nabela Al Quran furanna diduga dihinakan pole Ahok.",paragraph_102,16655
gadis162,gadis,"Kin sisumbe elo rifigau aksi bela Yesus, absus furanna ero diaseng mappigau nakkeddai kepada dogma ajaran Kristen okko Desember labe.",paragraph_102,16655
gadis163,gadis,"Maega tema iyya yakka lalengna puisi iyyae, banna iyya pong parellu iyyanaritu apojingena paladin Orlando ku putri pagan Angelica iyya de' ibali, makkuanaro nebbui Orlando jangeng; apojinge padana prajurit Kristen makunrai Bradamante sibawa seddi Saracen iyya asengna Ruggiero; naiyya perang ku Kristen mewa non-kristen.",paragraph_103,38404
gadis164,gadis,"Laleng magguru tentang mapuasa ku Muslim, Wilem naera umat Kristen untu mitai tellu nilai penting laleng mapuasa.",paragraph_104,61046
gadis165,gadis,"Ya bunge, puasa penting untu tuo magello sibawa sehat untu raga, maiga mello duang wettu mapuasa nasaba Fuang ya tentukang tuo idi sibawa tinnya idi alale, serta makebbu gello kususna mabbere sedekah jokka ku tau ya menderita, nafau.",paragraph_104,61046
gadis166,gadis,"Sibawa yangerangi matengena Kristus ku idi' maneng, idi' maneng odding punnai pikiri na papahange iyya malanre na mapacing, nasaba wettuta maneng pajanengi maraga solina iyya nawaja Yesus untu' mpajaiki manneg.",paragraph_105,67542
gadis167,gadis,Iyyanaro wettu iyya magello untu' mitai keadaana atie na asilongeta maneng sibawa padata.,paragraph_105,67542
gadis168,gadis,Tujuanna yanaro untuk buktikangi apagah iko maneng mattongeng-tongene mateppe lokka Puang ato de'.,paragraph_106,14327
gadis169,gadis,"Ulaweng yaro mulle masolang to, riuji sibawa api.",paragraph_106,14327
gadis170,gadis,"Nah, iman iko maneng yanaro lebbi berharga pole ulaweng, jaji parellu riuji to supaya mancaji teguh.",paragraph_106,14327
gadis171,gadis,Dan sibawa makkero iko maneng elo' ripoji na rihormati sibawa ripatanre akko essona Yesus Kristus engka lettu paineng,paragraph_106,14327
gadis173,gadis,Gereja Katolik Roma secara khusus na palettukeng kritikan na lao okko tudingan ma kad aero pelleng nge engka ni okko luarak konteks na pakkecubbuang na laleng na dua sebbu taung masalah Piala Suci ero sebenar na sibawa konsep ma kada Yesus Kristus sibawa Maria Magdalena botting nappa na punnai siddi anak ma kunrai.,paragraph_108,112771
gadis174,gadis,"Menuru’ Gereja, tindakang seksual iyyanaritu mapaccing ri laleng relasi lakkai-baine iyya nacermingkang seddi anugera timbal-bale’ sipongeng tuo na lengka’ antara seddi burane na seddi makkunrai, seddi passaleng iyya halangiwi poligami na pergundikang jaji mancaji umung laleng budaya-budaya riyolo hadere’na Kekristenang.",paragraph_109,56088
gadis177,gadis,"Frederick II, Kaisar Romawi Suci, purai maccurita-curita rilaleng Perang Salib Kelima, nasuroi tentara pole Jerman, naekiya de'na naccue'i tentara'e secara langsung, namuni engka dorongang pole Paus Honorius III na nainappa Paus Gregorius IX, nasaba parellui nakonsolidasikan posisina ri Jerman sibawa Italia riolona maccurita-curita.",paragraph_112,45646
gadis178,gadis,"Iyyae pong Isai modereng mawwuju’ seddi poster iyyare’ga pong tongettongeng iyya ipasang ri gereja iyyare’ga ri bolae, na silampe wettu Adven ibeloi sibawa lambang-lambang mattentu sebagai wakkele’ rangkaiang kissa-kissa iyya cappue sibawa kissa ajajingenna Yesus, untu’ kepentingang pendidikang agama anana’e.",paragraph_113,24762
gadis180,gadis,"Baik Gereja Katolik Roma nennia Gereja Ortodoks Timur naakui pitu Konsili ri taung-taung pammulang Gereja, nennia Gereja Katolik to naakui seppulo eppa konsili iya lihimpunkan ri taung-taung purana sibawa Paus, iya otoritasna litolak siabwa Gereja Ortodoks Timur apa'na alena naanggap Roma wettu yede engka ki laleng skisma.",paragraph_115,27565
gadis182,gadis,"Wettunna Yesus engka ri Betania, ri bola Simon yaro riolo nakenna lasa uli' yaro bahayae, seddi makkunrai engka lettu lokka ale-Na.",paragraph_117,49066
gadis183,gadis,"Alena mattiwi' seddi botolo' pualam lise'na minynya minynya yaro masoli', riebbu pole ure' mabau'.",paragraph_117,49066
gadis184,gadis,"Wettunna Yesus tudang manre, yaro makkunraie nareppa'i yaro botolo'e na natuppa'i yaro minynya minynya'e lokka ri ase' ulunna Yesus",paragraph_117,49066
gadis185,gadis,Idi' taisseng makkeda Allah purani napile Yesus tau Nazaret e ro nabbereang akku-Alena Roh Allah na kuasa.,paragraph_118,46142
gadis186,gadis,"Idi' taisseng to makkeda Yesus jokka akku tegi-tegi untu' pigau' deceng; Alena napapaja siningna tau iya nakuasai e ibellisi', nasaba' Allah sibawai Alena",paragraph_118,46142
gadis187,gadis,"Laleng seni rupa, Hieronimus malessi ditampilkan sebage sala seddi fole eppa Gereja Latin, massama-samang silong  Agustinus fole Hipo, Ambrosius, na Paus Gregorius I. Sebage rohaniwan iyae terkemuka fole Gereja Roma, alena malessi secara anakronistis digambarkan laleng busana khas kardinal.",paragraph_119,74218
gadis191,gadis,"John Polkinghorne, seddi imang Anglikan sibawa fisikawan to, laleng bo'na iya judulna Questions of Truth, nabahas hal-ihwal hubunganna antara agama sibawa ilmu paddissengeng, ianaritu poko' bahasanna iya to pura nadalami akku ahli-ahli apologetika Kristen lainna sippada Ravi Zaharias, John Lennox, sibawa William Lane Craig.",paragraph_123,2050
gadis192,gadis,"Tanpa mancaji dogmatis loppo bangsana Calvin, to de'na jenius kreatif laleng lino keagamaang, Beza mappunnai kualitas-kualitas ye naibbuai terkenal mancaji humanis, penafsir Alkitab, orator, nennia pemimping laleng urusang agama nennia politi', sibawa berkompeteng mancaji pemandu kaum Calvinis ri yemaneng Eropa.",paragraph_124,40624
gadis193,gadis,"Sebagian loppo penduduk Kristen ri Konstantinopel umpa mattolak persekutuan silong fangngala kekuasaan, na matterru mangngadakan kebaktian agama alena, lebbi maega iyae dihadereri darifada gereja-gereja, ri udara tabbukka ri hirinna kota, angkenna aseng Krisostomus mala ondrong ri register na laleng doa-doa fole gereja Konstantinopel.",paragraph_125,124796
gadis196,gadis,"hai pakkanre bawi nappa arope-arope roti, aceh ero khusus..",paragraph_128,72268
gadis197,gadis,dega mu pahang tentang ero..,paragraph_128,72268
gadis198,gadis,perellu ga ero aceh macciori budaya bawi mu nappa mario ko..,paragraph_128,72268
gadis199,gadis,"ajana mega bacot, iko laginna kristen, maga meloko campuruki masalah aceh ero napakewe aturan selleng..",paragraph_128,72268
gadis200,gadis,beleng,paragraph_128,72268
gadis201,gadis,"Manurut seddi teolog Kristen, Gordon J. Wenham, akkatta hukum kosher iyanaritu untu mabbantu tau-tau Yahudi napertahankan engkana iyya silaingeng nenniya massarang pole bangsa lainge; alena makkedai iyaro hukum mabbawai pengaruh untu mappeddarang'i sosialisasi sibawa abbotingan sigaruwi sibawa tau dek-Yahudi, iyyae untu mencegah ateddekenna identitas Yahudi.",paragraph_129,58622
gadis203,gadis,"Het Rijke Roomse Leven peccu sebagai assele' sorongan emansipasi penduduk Katolik yaro makurang beruntung na ridukungi sibawa pilar Katolik Roma, yaro ripangngolo sibawa yamaneng ulama na tania bawang naliputi gereja, tapi' to sikola-sikola Katolik Roma na rumah sakit yaro riurusu'e sibawa biarawati.",paragraph_131,42293
gadis204,gadis,"Iyae napak tilas rijelloreng lao to Kristen iya massappae rute ziarah napaulle lao pengalaman lebbi mariale pole Galilea sibawa situs pole atuongenna Yesus, naekkiya masseddi sibawa situs-situs bersejarah pole era mallaisengnge, situs-situs suci pole agama-agama laingnge, situs alam, panorama mempesona sibawa hiking lao pada alena iya massappae tantangan fisik.",paragraph_132,15272
gadis205,gadis,"Naseng teori iyyae, Gihon laleng Alkitab padai onrongna sibawa Karun ku Iran, na Salo Pison padai onrongna sibawa jaringan salo Wadi Batin iyya pura isolori uwwai banna makukuae marakko, banna seddi wettu riolo iyyanaritu bagenge parellu pole Semenanjung Arab iyya yasengi makessing.",paragraph_133,34559
gadis206,gadis,Akki Pakistan calalena beberapa ronta' kejadiang lalengna hubungenna sibawa aliran yero.,paragraph_134,99467
gadis207,gadis,Fammulangna fole sala-sedddi rekomendasi Konperensi Organisasi-Organisasi Selleng Seddi-Lino akki Mekah -- yero nafaui Ahmadiyah Qadiani sebagai jemaat yero engka akki saliweng agama Selleng kelompok mayoritas akki Pakistan natuntu' lao Presiden.,paragraph_134,99467
gadis208,gadis,PM Ali Bhuto bara' untu' jabatan famarenta sibawa militer porsi kaum Qadiani ifasippada sibawa statusna alena.,paragraph_134,99467
gadis209,gadis,"Sarjana David E. Aune berargumen makkedda kitab-kitab Injil dipolakan mappada biografi-biografi klasik Yunani-Romawi, na gunanna istilah apomnemoneumata oleh Yustin maccakup iya maneng kitab-kitab Injil naulle difahang sebagai rujukang lao ri biografi tarrukki mappada Memorabilia Xenophon afa kitab-kitab aro melestarikan ajarang aslinna Yesus.",paragraph_135,24000
gadis210,gadis,"Untu' siaganna tau Kristen, nubuat iye ritepperi pura rigenapi sibawa ahaderekengna Yesus Kristus pole Nazaret na pengajaran-Nya ri Bait Suci engkae ripugar akki raja Herodes na damai engkae rianugerahkan Allah untu' sininna umat manusia sibawa ta'bagena tirai engkae mabatasi Ruang Mahakudus ri wettu matena Kristus.",paragraph_136,127215
gadis211,gadis,"Dua bait parellu de' nengka lipake, yare'ga kurang pole sitengga bait iya liyala.",paragraph_137,74881
gadis212,gadis,"^ Alessia Fassina nanyatakan makkeda garrula anus iya liteppu sibawa Hieronimus sitongenna yanaritu Melania si Toa, sibawa Sigrid Schottenius Cullhed berpendapat makkeda Hieronimun se' napedang tentang tau tegapun, nennia lebbi lao gaya tau iya de' sejalan sibawa kotbah Injil.",paragraph_137,74881
gadis214,gadis,"Angkalingai perumpamaan yaro seddie paineng, ada Yesus.",paragraph_139,16872
gadis215,gadis,Seddi tau puang tanah natanengi sielle' dare' anggur.,paragraph_139,16872
gadis216,gadis,"Alena mappasang sappo ri sekelilingna, na makkae' kalibbong untuk pakkakkasa' papperra anggur, nappa mappatettong menara jaga.",paragraph_139,16872
gadis217,gadis,"Purana yaro nasewakan yaro dare' anggur e lokka paddare'-paddare', nappa mangnguju lokka negeri laing",paragraph_139,16872
gadis218,gadis,Tolkien Way ku Stoke-On-Trent iwarengi aseng pada sibawa aseng ana' urane J.R.,paragraph_140,73065
gadis219,gadis,"R. Pastor John Francis Tolkien, iyya pura mancaji imam iyya majama ku Gereja Katolik Roma iyya de' namabela pole kuro yanaritu Our Lady of the Angels na St. Peter in Chains.",paragraph_140,73065
gadis222,gadis,"Umat Kristiani, menurut para pemikir aro, seharusna massalai abiasang iyae bergantung ri para narasumber Yahudi na mappigauri arrekengang sendiri untu mappattentu huleng aga iyae diteppu Nisan, menetapkan Paskah sesuai perhitungan independen eddi, Nisan Kristiani, iyae elo malessi menempatkan perayaan aro furanna ekuinoks.",paragraph_143,25730
gadis225,gadis,"Laleng gereja beccu engka rupangna fresko ebbuna seniman-seniman Abad Patengang Pacapureng, yanaritu Cimabue na Giotto; laleng gereja loppo engka fresko-fresko carita atuongena St Fransiskus iyya pamulangna yasengi mancaji ebbuna Giotto, banna makukuae yasengi mancaji ebbuna seniman-seniman laleng kalompo' Pietro Cavallini pole Roma.",paragraph_146,120241
gadis226,gadis,"Posisi minoritas diwakili fole edisi The Greek New Testament According to the Majority Text oleh Zane C. Hodges dan Arthur L. Farstad yewe berpendapat makeda jenis teks Bizantin iyanaritu jenis teks yewe lebih fammulang dibandingkan sibawa teks Aleksandria, nasaba fura engka laleng tulisan para Bapa Gereja defana mompona teks Alexandria.",paragraph_147,20126
gadis228,gadis,"Menuru' Katekismus, akkibburukengna tau iya matewe na ianaritu seddi paggaukkang pammase iya harusu' e ipugau' akku alalena sibawa horma' na pammase jaji paratte'-paratte' sippada pamali' awu tau mate iya ikremasi sibawa akkibburukeng ri kibburu' de' e gaga tanrang na yacciang laleng Gereja Katolik.",paragraph_149,87199
gadis230,gadis,Irman iyanaritu ana’ burane Minangkabau tomaanna Gusman Gaus sibawa Janimar Kamili.,paragraph_151,211
gadis231,gadis,"Ambo’ na pura menjaba’  mancaji Rektor Universitas Muhammadiyah Sumatera Barat, naikiya indo’ na iyanaritu ana’  pole pabbalu ulaweng iyaro mattujung.",paragraph_151,211
gadis232,gadis,"Irman na selesaikangngi asaikolangna sarjana akku Fakultas Ekonomi Universitas Kristen Indonesia, sibawa runtu’ patellareng Master of Business Administration pole Graduate School of Business, University of Bridgeport, Connecticut, Amerika Serikat.",paragraph_151,211
gadis234,gadis,"Selama periode yaro mappadae Apokafkos to peccu, sibawai sibawa Dimitrios Chomatinos na Georgios Vardanis, sebagai sala seddi pendukung terkemuka Epirus kemerdekaan politik na gerejawi pole Kekaisaran Nicea, ri tega Patriark riasingkan Konstantinopel monroi purana iyaro kotae meddu lokka Tentara Salib.",paragraph_153,114598
gadis235,gadis,"Ana' urane na ana' makunrai pole seddi hamba iyya itikkeng mennau iyya lari ku gereja, itiwi massu na ipabuta, rekko alena maneng umuru'na sepulo taung yarega kurang, melo ipaleppe; banna ku alena maneng lebbi macua pole sepulo taung alena maneng melo ipancaji budak na lenye yemaneng waramparanna maneng.",paragraph_154,73352
gadis236,gadis,"Nainappa Yesus nacciang tau e ro caritang hale' e ro akku nigi-nigi, Na-seng, Jokkani akku imang, na millau alena untu' pannessai idi' pajani.",paragraph_155,66715
gadis237,gadis,"Nainappa jokkani persembahkan karoba sippada iya iparentangeng Musa, mancaji butti akku tau-tau makkeda idi' tongeng-tongeng pajani.",paragraph_155,66715
gadis238,gadis,"Alkitab purani naita riolo makkeda Allah napaullei tau-tau tania e Yahudi makanja' paimeng sibawa Allah, narekko alena mateppe' akku-Alena.",paragraph_156,58269
gadis239,gadis,"KAreba makanja' e ro yappudang i yolo' akku Abraham ilaleng na jancie e he, Lalo akku idi', Allah nabarakkakiwi siningna umma' tau e ri lino e we.",paragraph_156,58269
gadis241,gadis,Alena nullei patennang ki wettutta masara.,paragraph_158,4161
gadis243,gadis,"Memeng iko mi mapikiri agguruang Kristen ero makkadae tau-tau non Kristen laiyasenge domba sesat, ero dena menghina?",paragraph_159,92728
gadis244,gadis,"Coba deh sebelum luppe palla ko lebbi mabela, cek nappa analisa agguruang-agguruang Kristen ero tania bawang menghina, Kristen mallise ajaran cabul toi ero dena pantas laiyasenge mancaji kitab suci",paragraph_159,92728
gadis245,gadis,Maka alena maneng na Paulus napa'tentu seddi esso untuk siruntu'.,paragraph_160,19988
gadis246,gadis,Akko yaro essoe maega tau engka lettu' lokka onrong monrona Paulus.,paragraph_160,19988
gadis247,gadis,Pole ele' lettu araweng Paulus naterangkan na akkarebang lokka alena maneng kareba tentang pekkoga Allah ta'ala mapparenta sebagai Raja.,paragraph_160,19988
gadis248,gadis,"Sibawa mappake ayat-ayat pole Bobbo Musa na Bobbo Nabi-nabi, Paulus mangngusaha mebbu alena maneng mateppe tentang Yesus",paragraph_160,19988
gadis249,gadis,"Uskup-uskup Katolik Timur odding maccueri rupangna heraldik Gereja Roma, iyya napitangi topi gerejawi makupel mapance na wiringna malebba, nemung perisaina lalena maderi igambara' maccueri rupangna heraldik Bizantin, na ku naipatngi silongna makkuanaro modele' silongna padae sibawa silongna iyya ipake lalengna ibadat nasene ritus maengna.",paragraph_161,16595
gadis250,gadis,"Novel eddi maccaritang simbolog Robert Langdon na kriptolog Sophie Neveu furanna seddi peristiwa pembunuhan ri Museum Louvre ri Paris, sisenna alena mancadi terlibat laleng ammusureng antara Biarawan Sion na Opus Dei terkait kemungkinan makkedda Yesus Kristus nabottini Maria Magdalena.",paragraph_162,71982
gadis252,gadis,"Sure'ku yaro ponco'e iya' uki' lokka iko sibawa bantuanna Silas, yaro iya' anggap seddi sessureng Kristen yaro setia.",paragraph_164,3673
gadis253,gadis,Yaro elo' mabbere sorongan lokka iko na yakinkangi iko maneng makkeda aga yaro iya' uki' yae kareba yaro tongenge tentang rahmat Allah ta'ala.,paragraph_164,3673
gadis254,gadis,Parelluni iko maneng makkatenni teguh akko yaro rahmat e,paragraph_164,3673
gadis255,gadis,"Ammusungeng Husite, iyyato riteppui Ammusungeng Bohemia iyyarega Revolusi Husite, iyyanaritu konflik iyya langsunggi antarana kelompok Husite mewai raja-raja Eropa iyya meloi passai wewenang Gereja Katolik Roma ase kaum Husite; rupanna faksi Husite iyyato sibali berseteru, uttamana kelompok Utraquis iyya tentanggi Husite sibawa tau Katolik.",paragraph_165,107366
gadis256,gadis,"Duanna engka akku Sir Leigh Tebing, tau ahlu Piala Suci iyanaritu sibangna Landing, iyaro na klaim makkada Piala tania siddi onroang naikiya Maria Magdalena, tongeng-tongeng mattampu sibawa bene pole Yesus Kristus, sibawa piala iyaro ibentuk untu’ na lindungi abbattirengna alena.",paragraph_166,110108
gadis257,gadis,"Lembaga-lembaga iye engka massemang-semang untu' napunnai dampak maloppoe ero alena nulle ri wilayah ero sibawa dena malejja siddi sibawa lainna jari-jari ajewe, tetapi mateppe' narekko sininna organisasi nulle pigau bageanna alena laleng napappura tugas mabbawa Alkitab lo wilayah linoe ero.",paragraph_167,24581
gadis259,gadis,Idi' maneng sangi' massukkuru' lokka Allah ta'ala nasaba' Saudara yamanengna.,paragraph_169,51999
gadis260,gadis,"Setiap idi' maneng millau doang lokka Allah ta'ala na Bapa'ta, idi' maneng sangi' mingngerrang manengko.",paragraph_169,51999
gadis261,gadis,Idi' maneng sangi' millau doangko.,paragraph_169,51999
gadis262,gadis,"Idi' maneng mingngerrangi pekkoga ikko maneng ma'jellokangi laleng kedo makkeda iko maneng mateppe lokka Kristus, pekkoga iko maneng mammaseangi tau laing gangkenna mulayani manengi, na pekkoga iko maneng rennuangi sibawa kejje lokka Puangta' Yesus Kristus",paragraph_169,51999
gadis265,gadis,Alena lo madepungeng ku alun-alun kota sibawa manre masibawa penduduk Kristiani sibawa laleng seddi meja lampe.,paragraph_172,80384
gadis266,gadis,Saling sisapa laleng suasdana ya hangat sibawa mmangkelinga alunan elong fole orkestra Bulgarian folk.,paragraph_172,80384
gadis267,gadis,"Festival yahe ih anggap tinnya bawang wedding tambah semarak allepereng bawang, tapi toh fatedde hubungan ataragama serta sikap saling toleransi.",paragraph_172,80384
gadis268,gadis,"Karya-karya riyoki e ladde ihargai kui Bapa-Bapa Gereja furana, baik ri Gereja Barat namoni ri Gereja Timur, ya wedding irita betapa isi karya-karya iyoki yero mappitangngi bakti ya maloppoi lao Sang Firman ya mancaji tau, perhatian ya maloppoe lao urusan-urusan pastoral, sibawa minat ya maloppoe lao monastisisme.",paragraph_173,61720
gadis270,gadis,Jaji Ananias jokka toni lao bola e ro na nataro limangna ri yase'na Saulus.,paragraph_175,83435
gadis271,gadis,"Sulengsureng Saulus, naseng Ananias, Puang Yesus iya Sulengsureng taita ri tengnga laleng wettunna Sulengsureng lao akkuhe, Alena na suroka engka bara' Sulengsureng wedding makkita paimeng na ikuasai akku Roh Allah.",paragraph_175,83435
gadis272,gadis,"Yolona, ku pamulang aha' iyyaro, iyya mabaca okina Lukas macarita kajajiang ancajingena Yesus, na iyya upajenengi makeda ku esso Natal iyya pamulang iyyaro de' nengka acara, hadida, na anre loppo bangsana iyya idi' maneng pegaui makukuae.",paragraph_176,28876
gadis273,gadis,"Banna iyya manessae, ku rate engka asembange.",paragraph_176,28876
gadis274,gadis,"Jaji tau-tau iya purae isogo' ro makkedani akku Yesus, Pa' Guru, idi' misseng i makkeda siningna iya Bapa' pau sibawa pagguruang e ro coco' i.",paragraph_177,10014
gadis275,gadis,"Idi' misseng toi Bapa' mappagguru na terus terang aga naeloki Allah untu' tau e, nasaba' Bapa' de' ta ita tau",paragraph_177,10014
gadis276,gadis,"Bahwasanya pihak-pihak iyae terlibat laleng dialog fassaleng isu aro mallaineng, siullena mungkin, isu-isu teologis fassaleng asal usul Roh Kudus fole isu-isu eklesiologis fassaleng primasi na otoritas doktrinal laleng Gereja, bahkan ri hettu iyya mabbahas kedua permasalahan aro silong toneng, secara massama-samang.",paragraph_178,89409
gadis277,gadis,"Injil Sinoptik adalah Injil Perjanjian Baru laleng Alkitab ero leroki’ okko Matius, Markus, siba Lukas.",paragraph_179,8518
gadis278,gadis,"Injil sinoptik marepe’ladde roki kisah ero pada tentang Yesus, namun sibawa penjelasan siba lampe’ ero berbeda, namun mapunnai urutan ero pada siba mega mapake kata ero pada.",paragraph_179,8518
gadis279,gadis,Kemiripan ko antara tellu buku tersebut macawe ladde sehingga mega peneliti ero tandai sebagai masalah sinoptik.,paragraph_179,8518
gadis280,gadis,"Nasaba' yaro Yesus makkeda lokka alena maneng, Matu' rekko iko maneng pura mupatanrei Anak Tau, iko maneng mulle missengi makkeda 'Iya'na Alena yaro riteppu IYA ENGKA', na iko maneng melo' missengi makkeda de'gaga seddi agaga yaro Kujama pole ale-Ku tommi.",paragraph_180,16876
gadis281,gadis,Iya' bawang paui aga yaro ripagguru Bapak lokka-Iya',paragraph_180,16876
gadis282,gadis,Tuanku Abdullah Saleh ero iyenaritu tau pendeta siddie ulama ero maloppo ladde perhatianna lao ilmu Tasawuf jaji kitab Hikam Ibnu 'Athaillah alena hapala okko siliweng ulunna.,paragraph_181,48733
gadis283,gadis,"Alena toi tau macca ahli ade', jaji tania bawang urusan agama ero nakkutang tauwe lao alena, bahkan urusan ade' toi.",paragraph_181,48733
gadis284,gadis,Agguruang Imam Al-Ghazali tentang khalawat laiyanre ladde pole alena.,paragraph_181,48733
gadis285,gadis,"Yesus ma'jawab, De'pa mu engka manengka ma'baca aga yaro rijama Daud, wettunna Abyatat bertugas i mancaji imam agung.",paragraph_182,18838
gadis286,gadis,"Wettu Daud ma tau-taunna malupu', na de'na mappunna anre, alena mattama' lokka Bola Puang, na manre roti yaro pura ripersembahkan lokka Allah ta'ala.",paragraph_182,18838
gadis287,gadis,Na yaro rotie riabbereangna to lokka tau-taunna.,paragraph_182,18838
gadis288,gadis,"Padahal menurut agamata', imam-imam bawang yaro mulle manrei yaro rotie.",paragraph_182,18838
gadis289,gadis,"Naekiyya, suku Vandal makkareso sipungeng siare’ dekade untu’ nappassang atepperenna Arianna lao raya’ Nicea Afrika Utara iyya engka ri yawa akuasangenna, naasingkangngi para klerus Nicea, napabubara’i biara-biarae, na mabbere tekanang matane’ lao umma’ Kristen Nicea iyya denasilaras sibawa alena maneng.",paragraph_183,118696
gadis290,gadis,"Missenggah idi tofi kerucut taung baru tanda selleng fura murtad, tofi taung baru yg mabbentu kerucut ternyata yanaritu tofi dengan bentu yang di difau sanbenito.",paragraph_184,128436
gadis291,gadis,"Yakni tofi yg difake selleng Andalusia untu natandai narekko alena fura murtad, diaha penindasan gereja Katholik Roma yang menerapkan inkuisisi Spanyol.",paragraph_184,128436
gadis292,gadis,"Tau ero dena manessa agamana, mita photo lakkai baine sedang makkatenni persilahkan santapan ulu bahi di ase mejang manre na nacoeri peribadatan digereja.",paragraph_185,103152
gadis293,gadis,"Tau pekkeddi elo diakka jaji gubernur Sumut, bafa Djarot asli selleng ambisi elo jaji gubernur Sumut sedia makkelong koor kebaktian di gereja, tergadai agama nasaba elo jaji pemimping, di tikkenang layar pesang yang nakirinang melalui WhatsApp.",paragraph_185,103152
gadis295,gadis,"Pengkalingae naulle napahangi pappaseng pole Tuhan barue secara kiasan lao ri Aeschylus The Eumenides; ironi naulle pappada Eumenides de'na gaga Tuhan baru naekiya Erinyes ri laleng bentu baru, pappada to Tuhan Kristen'e de'na gaga Tuhan baru naekiya Tuhan iya nasompa tau Yunani'e riyaseng Allahtaala iya'e de'na riisseng.",paragraph_187,59999
gadis296,gadis,"Komunitas gabungan ewe gelar buka puasa bersama sibawa anak-anak panti asuhan Al Ikhwan, Kelurahan Kombos, Kecamatan Singkil, Kota Manado.",paragraph_188,97630
gadis297,gadis,"Selain buka puasa bersama, siba leyaleng santunan ero merupakan sisihan rejeki pole para pengusaha online, pengemudi Gojek siba anggota Jeep Manado Siaap.",paragraph_188,97630
gadis298,gadis,"Idi pole umat kristiani peduli, umat muslim peduli.",paragraph_188,97630
gadis299,gadis,Iyena idi Indonesia.,paragraph_188,97630
gadis300,gadis,"Siare'-are' kritikus makkeda narekko' Gereja nennia ajarang-ajarang pole St. Paulus, para Bapa Gereja nennia teolog skolastik napelihara seddie gagasang makkeda inferioritas makkunrai itetapkang secara ilahiah, kendati ajarang resmi Gereja naita kaum makkunrai nennia kaum orane pappada, de' napada, nennia saling melengkapi.",paragraph_189,39734
gadis305,gadis,"Menurut kisah legenda, Yusuf na Maria rifaleppang akki wettu larinna ri laleng ale belukar; ana lolo Yesus wedding naperintahkan fong untu' mabukku' akki yawa lettu Yusuf wedding mala buahna na nappa memerintahkan wai fole mata wai menyembur akki saliweng fole ure jaji tomatoanna yero wedding memuaskan dekka mereka.",paragraph_194,12967
gadis309,gadis,Pidato pelantikanna dessa nakesankan.,paragraph_198,61111
